railroadcode,railroadname,reportmonth,reportyear,statecode,statename,countycode,countyname,freighttrainmiles,passengertrainmiles,yardswitchingmiles,othertrainmiles,totalmiles,employeemanhours,passengermiles,passengerstransported,locomotivetrainmiles,motortrainmiles,railroadtype,district,railroad_grouping,railroad_smt_grouping,railroad_class,parent_railroad_code,parent_railroad_name,railroad_holding_company,report_key,narrative
LI,Long Island Rail Road,04,1985,36,NEW YORK,81,QUEENS,0.0,0.0,63696.0,0.0,691992.0,1267724.0,179023071.0,6368217.0,163796.0,464500.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI041985,
LI,Long Island Rail Road,05,1985,36,NEW YORK,81,QUEENS,0.0,0.0,66576.0,0.0,721426.0,995333.0,187065449.0,6605180.0,172750.0,482100.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI051985,
LI,Long Island Rail Road,06,1985,36,NEW YORK,81,QUEENS,0.0,0.0,65150.0,0.0,696725.0,974456.0,179777613.0,6299477.0,168275.0,463300.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI061985,
LI,Long Island Rail Road,07,1985,36,NEW YORK,81,QUEENS,0.0,0.0,61866.0,0.0,730636.0,1144276.0,189651897.0,6665798.0,173870.0,494900.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI071985,
LI,Long Island Rail Road,08,1985,36,NEW YORK,81,QUEENS,0.0,0.0,4512.0,0.0,503492.0,946695.0,194140658.0,6683289.0,6080.0,492900.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI081985,
LI,Long Island Rail Road,09,1985,36,NEW YORK,81,QUEENS,0.0,0.0,4305.0,0.0,631305.0,937846.0,177147317.0,6107189.0,158300.0,468700.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI091985,
LI,Long Island Rail Road,10,1985,36,NEW YORK,81,QUEENS,0.0,0.0,4900.0,0.0,663600.0,1227284.0,184925011.0,6671136.0,161200.0,497500.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI101985,
LI,Long Island Rail Road,11,1985,36,NEW YORK,81,QUEENS,0.0,0.0,7451.0,0.0,616151.0,959105.0,159469282.0,5961137.0,151900.0,456800.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI111985,
LI,Long Island Rail Road,12,1985,36,NEW YORK,81,QUEENS,0.0,0.0,6301.0,0.0,644657.0,1409750.0,170954928.0,6436635.0,161656.0,476700.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI121985,
LI,Long Island Rail Road,01,1986,36,NEW YORK,81,QUEENS,0.0,0.0,6198.0,0.0,649498.0,1450785.0,180320313.0,6417723.0,158300.0,485000.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI011986,
LI,Long Island Rail Road,02,1986,36,NEW YORK,81,QUEENS,0.0,0.0,6934.0,0.0,579034.0,1172915.0,139967756.0,5498610.0,142000.0,430100.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI021986,
LI,Long Island Rail Road,03,1986,36,NEW YORK,81,QUEENS,0.0,0.0,6650.0,0.0,640750.0,1202088.0,167495051.0,6262248.0,157600.0,476500.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI031986,
LI,Long Island Rail Road,04,1986,36,NEW YORK,81,QUEENS,0.0,0.0,6392.0,0.0,635992.0,1235940.0,172109550.0,6379219.0,154300.0,475300.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI041986,
LI,Long Island Rail Road,05,1986,36,NEW YORK,81,QUEENS,0.0,0.0,6847.0,0.0,647347.0,1217586.0,173453778.0,6422480.0,158900.0,481600.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI051986,
LI,Long Island Rail Road,06,1986,36,NEW YORK,81,QUEENS,0.0,0.0,6632.0,0.0,648332.0,1035082.0,178648020.0,6567734.0,159600.0,482100.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI061986,
LI,Long Island Rail Road,07,1986,36,NEW YORK,81,QUEENS,0.0,0.0,7219.0,0.0,679119.0,970687.0,188093865.0,6820843.0,165800.0,506100.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI071986,
LI,Long Island Rail Road,08,1986,36,NEW YORK,81,QUEENS,0.0,0.0,7014.0,0.0,665714.0,1139270.0,168568284.0,6082067.0,165200.0,493500.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI081986,
LI,Long Island Rail Road,09,1986,36,NEW YORK,81,QUEENS,0.0,0.0,7029.0,0.0,649129.0,1021877.0,174961807.0,6275176.0,158300.0,483800.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI091986,
LI,Long Island Rail Road,10,1986,36,NEW YORK,81,QUEENS,0.0,0.0,6732.0,0.0,676632.0,1013096.0,178762711.0,6762901.0,163100.0,506800.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI101986,
LI,Long Island Rail Road,11,1986,36,NEW YORK,81,QUEENS,0.0,0.0,7142.0,0.0,615242.0,979723.0,147789072.0,5545808.0,151900.0,456200.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI111986,
LI,Long Island Rail Road,12,1986,36,NEW YORK,81,QUEENS,0.0,0.0,6782.0,0.0,666482.0,1117463.0,179614093.0,6666884.0,164000.0,495700.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI121986,
LI,Long Island Rail Road,02,1987,36,NEW YORK,81,QUEENS,0.0,0.0,6714.0,0.0,596014.0,940018.0,143111941.0,5457415.0,151700.0,437600.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI021987,
LI,Long Island Rail Road,03,1987,36,NEW YORK,81,QUEENS,0.0,0.0,7139.0,0.0,669939.0,1238518.0,168311996.0,6196962.0,166700.0,496100.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI031987,
LI,Long Island Rail Road,04,1987,36,NEW YORK,81,QUEENS,0.0,0.0,7391.0,0.0,676191.0,990939.0,167426536.0,6305748.0,162800.0,506000.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI041987,
LI,Long Island Rail Road,05,1987,36,NEW YORK,81,QUEENS,0.0,0.0,7219.0,0.0,659519.0,1185200.0,166427995.0,6168749.0,166800.0,485500.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI051987,
LI,Long Island Rail Road,01,1987,36,NEW YORK,81,QUEENS,0.0,0.0,3022.0,0.0,389822.0,645151.0,89336396.0,3313410.0,96700.0,290100.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI011987,
LI,Long Island Rail Road,06,1987,36,NEW YORK,81,QUEENS,0.0,0.0,7219.0,0.0,674119.0,1033776.0,179748516.0,6581849.0,168300.0,498600.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI061987,
LI,Long Island Rail Road,07,1987,36,NEW YORK,81,QUEENS,0.0,0.0,6779.0,0.0,683379.0,955321.0,178547261.0,6584962.0,173900.0,502700.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI071987,
LI,Long Island Rail Road,08,1987,36,NEW YORK,81,QUEENS,0.0,0.0,7129.0,0.0,663729.0,944800.0,176755216.0,6336892.0,170700.0,485900.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI081987,
LI,Long Island Rail Road,09,1987,36,NEW YORK,81,QUEENS,0.0,0.0,6931.0,0.0,634931.0,918924.0,170767859.0,6207977.0,162600.0,465400.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI091987,
LI,Long Island Rail Road,10,1987,36,NEW YORK,81,QUEENS,0.0,0.0,7024.0,0.0,643824.0,731435.0,170181796.0,6429537.0,162900.0,473900.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI101987,
LI,Long Island Rail Road,11,1987,36,NEW YORK,81,QUEENS,0.0,0.0,6834.0,0.0,612434.0,972223.0,153969653.0,5845545.0,154700.0,450900.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI111987,
LI,Long Island Rail Road,12,1987,36,NEW YORK,81,QUEENS,0.0,0.0,7212.0,0.0,647012.0,1211161.0,174915672.0,6542812.0,162000.0,477800.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI121987,
LI,Long Island Rail Road,01,1988,36,NEW YORK,81,QUEENS,0.0,0.0,6413.0,0.0,643613.0,938213.0,156948207.0,5885857.0,147900.0,489300.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI011988,
LI,Long Island Rail Road,02,1988,36,NEW YORK,81,QUEENS,0.0,0.0,6412.0,0.0,646612.0,967258.0,150867597.0,5747715.0,128400.0,511800.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI021988,
LI,Long Island Rail Road,03,1988,36,NEW YORK,81,QUEENS,0.0,0.0,7198.0,0.0,712498.0,1267560.0,176532996.0,6545504.0,140500.0,564800.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI031988,
LI,Long Island Rail Road,04,1988,36,NEW YORK,81,QUEENS,0.0,0.0,6814.0,0.0,675914.0,967347.0,162741485.0,6123771.0,134200.0,534900.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI041988,
LI,Long Island Rail Road,05,1988,36,NEW YORK,81,QUEENS,0.0,0.0,7143.0,0.0,688943.0,1195481.0,169864603.0,6301446.0,138100.0,543700.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI051988,
LI,Long Island Rail Road,06,1988,36,NEW YORK,81,QUEENS,0.0,0.0,7210.0,0.0,697510.0,1010944.0,180336648.0,6708825.0,143800.0,546500.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI061988,
LI,Long Island Rail Road,07,1988,36,NEW YORK,81,QUEENS,0.0,0.0,6975.0,0.0,687675.0,923221.0,170715475.0,6319597.0,146600.0,534100.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI071988,
LI,Long Island Rail Road,08,1988,36,NEW YORK,81,QUEENS,0.0,0.0,7380.0,0.0,724980.0,1184318.0,180957979.0,6503369.0,148700.0,568900.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI081988,
LI,Long Island Rail Road,09,1988,36,NEW YORK,81,QUEENS,0.0,0.0,7009.0,0.0,684409.0,943306.0,167811055.0,6160517.0,141100.0,536300.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI091988,
LI,Long Island Rail Road,10,1988,36,NEW YORK,81,QUEENS,0.0,0.0,6792.0,0.0,692492.0,940401.0,167229415.0,6318056.0,139700.0,546000.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI101988,
LI,Long Island Rail Road,11,1988,36,NEW YORK,81,QUEENS,0.0,0.0,7002.0,0.0,675702.0,1135532.0,161204393.0,6107008.0,134000.0,534700.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI111988,
LI,Long Island Rail Road,12,1988,36,NEW YORK,81,QUEENS,0.0,0.0,7012.0,0.0,695012.0,935810.0,172301082.0,6418750.0,138900.0,549100.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI121988,
LI,Long Island Rail Road,01,1989,36,NEW YORK,81,QUEENS,0.0,0.0,6927.0,0.0,703427.0,1072098.0,167964966.0,6266726.0,141000.0,555500.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI011989,
LI,Long Island Rail Road,02,1989,36,NEW YORK,81,QUEENS,0.0,0.0,6712.0,0.0,628812.0,937825.0,142956942.0,5447202.0,128700.0,493400.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI021989,
LI,Long Island Rail Road,03,1989,36,NEW YORK,81,QUEENS,0.0,0.0,6843.0,0.0,719443.0,976364.0,177458495.0,6622470.0,147800.0,564800.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI031989,
LI,Long Island Rail Road,04,1989,36,NEW YORK,81,QUEENS,0.0,0.0,6813.0,0.0,666813.0,1195667.0,157812865.0,6003491.0,135600.0,524400.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI041989,
LI,Long Island Rail Road,05,1989,36,NEW YORK,81,QUEENS,0.0,0.0,6910.0,0.0,758710.0,974702.0,173307710.0,6511335.0,144400.0,607400.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI051989,
LI,Long Island Rail Road,06,1989,36,NEW YORK,81,QUEENS,0.0,0.0,7401.0,0.0,811101.0,984792.0,184100617.0,6744084.0,138900.0,664800.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI061989,
LI,Long Island Rail Road,07,1989,36,NEW YORK,81,QUEENS,0.0,0.0,7029.0,0.0,789429.0,1111233.0,163119614.0,6052242.0,138800.0,643600.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI071989,
LI,Long Island Rail Road,08,1989,36,NEW YORK,81,QUEENS,0.0,0.0,7100.0,0.0,829900.0,965397.0,188050090.0,6794824.0,143000.0,679800.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI081989,
LI,Long Island Rail Road,09,1989,36,NEW YORK,81,QUEENS,0.0,0.0,7001.0,0.0,665101.0,927009.0,162625644.0,6006138.0,110100.0,548000.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI091989,
LI,Long Island Rail Road,10,1989,36,NEW YORK,81,QUEENS,0.0,0.0,7001.0,0.0,709201.0,1197608.0,174783151.0,6599454.0,144400.0,557800.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI101989,
LI,Long Island Rail Road,11,1989,36,NEW YORK,81,QUEENS,0.0,0.0,6692.0,0.0,681592.0,938768.0,162252545.0,6107564.0,135300.0,539600.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI111989,
LI,Long Island Rail Road,12,1989,36,NEW YORK,81,QUEENS,0.0,0.0,6694.0,0.0,686394.0,1062453.0,171000679.0,6261136.0,135400.0,544300.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI121989,
LI,Long Island Rail Road,01,1990,36,NEW YORK,81,QUEENS,0.0,0.0,6923.0,0.0,618423.0,1042121.0,169421168.0,6269217.0,128200.0,483300.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI011990,
LI,Long Island Rail Road,02,1990,36,NEW YORK,81,QUEENS,0.0,0.0,6410.0,0.0,616910.0,929291.0,147036559.0,5494589.0,124200.0,486300.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI021990,
LI,Long Island Rail Road,03,1990,36,NEW YORK,81,QUEENS,0.0,0.0,7219.0,0.0,702819.0,1004720.0,169283352.0,6250103.0,141900.0,553700.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI031990,
LI,Long Island Rail Road,04,1990,36,NEW YORK,81,QUEENS,0.0,0.0,6914.0,0.0,674914.0,1181350.0,168023963.0,6072728.0,135400.0,532600.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI041990,
LI,Long Island Rail Road,05,1990,36,NEW YORK,81,QUEENS,0.0,0.0,6912.0,0.0,702012.0,959381.0,166243479.0,6271941.0,144900.0,550200.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI051990,
LI,Long Island Rail Road,06,1990,36,NEW YORK,81,QUEENS,0.0,0.0,6831.0,0.0,684331.0,1049278.0,155718023.0,6320247.0,531400.0,146100.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI061990,
LI,Long Island Rail Road,07,1990,36,NEW YORK,81,QUEENS,0.0,0.0,7319.0,0.0,625619.0,1290145.0,177300013.0,5871124.0,150100.0,468200.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI071990,
LI,Long Island Rail Road,08,1990,36,NEW YORK,81,QUEENS,0.0,0.0,7001.0,0.0,636801.0,976937.0,177201539.0,6238686.0,153000.0,476800.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI081990,
LI,Long Island Rail Road,09,1990,36,NEW YORK,81,QUEENS,0.0,0.0,6895.0,0.0,648195.0,898348.0,157863606.0,5577802.0,137600.0,503700.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI091990,
LI,Long Island Rail Road,10,1990,36,NEW YORK,81,QUEENS,0.0,0.0,6913.0,0.0,699813.0,1162483.0,176508723.0,6423621.0,144900.0,548000.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI101990,
LI,Long Island Rail Road,08,2009,36,NEW YORK,81,QUEENS,0.0,728157.0,0.0,0.0,728157.0,1074466.0,191916843.0,7154348.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI082009,
LI,Long Island Rail Road,05,2009,36,NEW YORK,81,QUEENS,0.0,708966.0,0.0,0.0,708966.0,1344370.0,182509858.0,6794737.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI052009,
NYA,New York & Atlantic Railway Company,12,2009,36,NEW YORK,81,QUEENS,5790.0,0.0,4536.0,0.0,10326.0,7119.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA122009,
NYA,New York & Atlantic Railway Company,03,2009,36,NEW YORK,81,QUEENS,5435.0,0.0,5358.0,0.0,10793.0,7600.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA032009,
LI,Long Island Rail Road,03,2009,36,NEW YORK,81,QUEENS,0.0,722421.0,0.0,0.0,722421.0,1473077.0,188737325.0,7007440.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI032009,
LI,Long Island Rail Road,07,2009,36,NEW YORK,81,QUEENS,0.0,750452.0,0.0,0.0,750452.0,1331464.0,195501849.0,7286295.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI072009,
LI,Long Island Rail Road,01,2008,36,NEW YORK,81,QUEENS,0.0,738392.0,0.0,0.0,738392.0,1071751.0,190742953.0,7078442.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI012008,#16 & #17 WERE UPDATED BY REVENUE INFORMATION.
LI,Long Island Rail Road,01,2009,36,NEW YORK,81,QUEENS,0.0,713050.0,0.0,0.0,713050.0,1028803.0,178747155.0,6635505.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI012009,
LI,Long Island Rail Road,02,2008,36,NEW YORK,81,QUEENS,0.0,684436.0,0.0,0.0,684436.0,1011044.0,178189028.0,6616912.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI022008,#16 & #17 WERE UPDATED BY REVENUE INFORMATION.
